id,created_at,text
1062034623285395456,Mon Nov 12 17:29:20 +0000 2018,@SandeeJade @DisgraceK Mejor mariguana oiga gg
1062033080079147009,Mon Nov 12 17:23:12 +0000 2018,Solo en las noches me llama. Se invita a mi casa. Se fuma mi mariguana. Y se va.
1062027064335720448,Mon Nov 12 16:59:18 +0000 2018,Todo político que esté en contra de la legalización de la mariguana es por que la ilegalidad lo beneficia de algún modo.
1062021592706961409,Mon Nov 12 16:37:33 +0000 2018,"Realmente apoyo la legalización de la mariguana, creo que trae muchas cosas buenas."
1062017837991059456,Mon Nov 12 16:22:38 +0000 2018,@LaylayLeo2 También el mío a favor de tu bikini a perdón mariguana
1062013573755518977,Mon Nov 12 16:05:41 +0000 2018,@AndresVazquezC4 Con la mariguana que se fumo quien la hizo 😆
1061999981253574656,Mon Nov 12 15:11:41 +0000 2018,"@El_Universal_Mx Si es apestoso es humo del tabaco el de la mariguana está peor, no por nada dicen que huele a ""petate quemado"""
1061999742488637440,Mon Nov 12 15:10:44 +0000 2018,"@OTEN22 @AztecaNoticias Bola de mariguana, que están generando caos vial y con ello agrediendo a los que si trabajamos"
1061999103939354624,Mon Nov 12 15:08:12 +0000 2018,"@petrogustavo Propongo que te larges del país y ojalá del mismo universo, no se busca una puerta estelar de esas de mariguana"
1061997115998658560,Mon Nov 12 15:00:18 +0000 2018,"@DrRobertoLopez2 Deberían de servirle como Desayuno y , Almuerzo mariguana a estos mal llamados Asambleísta"
1061993254344908801,Mon Nov 12 14:44:57 +0000 2018,Así quiero ver a los de la #MarchaFifi  protestando cuando se legalice la mariguana eh... #CuartaTransformación
1061989956619448320,Mon Nov 12 14:31:51 +0000 2018,@ayoitsnabs mariguana ?
1061983018150178817,Mon Nov 12 14:04:16 +0000 2018,@El_Universal_Mx @lopezobrador_ @CarlosLoret Ya legalizaron la mariguana? Porque este que escribe anda bien pacheco
1061976508351209472,Mon Nov 12 13:38:24 +0000 2018,¿De verdad así de mal enterados/ asesorados están los responsables de legislar acerca de la mariguana? @asilascosasw
1061975931974234112,Mon Nov 12 13:36:07 +0000 2018,@PedroFerriz no se oyo lo del medico repecto de la mariguana y ademas se oye todo lo que platican alrededor no se oye solamente tu voz
1061975220360175618,Mon Nov 12 13:33:17 +0000 2018,@warkentin @jrisco  puedo llegar con aroma de mariguana o fumarme un cigarrillo en mi break a mi trabajo ??
1061975183412486144,Mon Nov 12 13:33:08 +0000 2018,La mariguana ya sería legal si el hecho de prohibirla no fuera un gran negocio para gente en el poder.   @asilascosasw  @jrisco  @warkentin
1061975026566602752,Mon Nov 12 13:32:31 +0000 2018,@jrisco Que hay del mercado negro de la mariguana si es que el precio y los impuestos son elevados?
1061973844192309248,Mon Nov 12 13:27:49 +0000 2018,@jrisco @warkentin ¿tambien contemplan el que los demas no tengamos que oler su mariguana?
1061973663770165249,Mon Nov 12 13:27:06 +0000 2018,"@warkentin @jrisco  Personalmente me parece francamente ocioso poner ""perspectiva de género"" en la legalización de la mariguana."
1061952524276719618,Mon Nov 12 12:03:06 +0000 2018,"@Cronistacom @casco_javi Y uruguay;es un vecino enano,y con 3 o 4 vacas cagonas,y q se fuede fumar mariguana y viste!"
1061930723236630529,Mon Nov 12 10:36:28 +0000 2018,Soñé que había fumado mariguana y que me pego tanto que me desmaye :’( mongolica hasta en sueños
1061927713676709888,Mon Nov 12 10:24:31 +0000 2018,"@OdeQuiroz @AquaKLM3 @samuel_garcias Y 1000% mas adictiva que la mariguana, no hay ciego que el que no quiere ver..."
1061924873092644864,Mon Nov 12 10:13:14 +0000 2018,@VicenteFoxQue Sientate en un sillon fumate un sigarro de mariguana y pienza concentrate y disfruta el viaje Y deja de seguir de RIDICULO
1061918569653592064,Mon Nov 12 09:48:11 +0000 2018,Por que nadie me dijo que la MARIGUANA LEGAL me ayudaba a mantenerme despierto haciendo tarea? (Espero no llegar frito a la escuela)
1061875905935552512,Mon Nov 12 06:58:39 +0000 2018,"@thavgs_ Apenas están legalizando la mariguana, tú ya estás en el 2098. No te pases..."
1061860024685858816,Mon Nov 12 05:55:32 +0000 2018,"@veroelva @RuidoEnLaRed Eso sucede sin mariguana, los más pobres se drogan con solventes o cemento"
1061848363673489411,Mon Nov 12 05:09:12 +0000 2018,Me sobra gente y me falta mariguana.
1061843889752100864,Mon Nov 12 04:51:26 +0000 2018,Yo tengo que hacer lo mismo pero con dos toques de mariguana. Aveda
1061834882706534400,Mon Nov 12 04:15:38 +0000 2018,¿Por k los sholos fumando mariguana habiendo niñios y personas grandes?
1061832914730737664,Mon Nov 12 04:07:49 +0000 2018,@FrantasticaAP Io te digo biba la mariguana
1061832077086097409,Mon Nov 12 04:04:29 +0000 2018,"@elCondeMarmota @PatoCulto Consecuencia directa de la legalización de la mariguana, 😂😂"
1061829748681170944,Mon Nov 12 03:55:14 +0000 2018,"YA LEGALICEN LA PUTA MARIGUANA, NADIE LE HA HECHO DAÑO A NADIE POR SENTIRSE AMOROSO O POR TENER POQUITO PANICO."
1061817322845954049,Mon Nov 12 03:05:52 +0000 2018,"@RobZaletta ¿Y qué espera,que no lleva a todos al paraíso? oh, si , ya empezó por Canadá y Uruguay, allá ya es legal la Mariguana 😂😂😂"
1061815808605573120,Mon Nov 12 02:59:51 +0000 2018,“Yo consumía mariguana desde antes que fuera legal”  - Una playera que diga.
1061813816873365505,Mon Nov 12 02:51:56 +0000 2018,Noche de cigarros con mariguana 👻
1061812317787222017,Mon Nov 12 02:45:58 +0000 2018,"@VICEenEspanol ""La isla de Mariguana"", digo #Thebeach"
